epoch,rate,train_time,learning_rate,model,loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
5,0.7,9.03847074508667,0.0008536998372026805,resnet18,0.04211778938770294,94.61,93.71303421388734,99.59669377948465,46.63905983681313,36.734693877551024,5.336523345787867,3.8570929255797104,2.321954444050789,1.8323500454425812,37.11
6,0.7,9.051584243774414,0.0007940987335200903,resnet18,0.02034137398004532,94.74,93.37866652860619,99.58488984505733,42.374729109474565,38.40304182509506,5.383869856541948,3.9755758143228266,2.1924443542957306,1.8297648429870605,38.78
7,0.7,9.015552282333374,0.0007272682546199036,resnet18,0.013816668651998043,94.68,93.77211644446987,99.6055622534477,45.900426006832355,34.3984962406015,5.215248864925329,3.774344455822744,2.3490242660045624,1.8238352239131927,34.59
8,0.7,9.088485717773438,0.0006548539886902863,resnet18,0.15607039630413055,94.73,93.60535515800323,99.59912652188056,44.41803972615503,36.62239089184061,5.251640920064989,3.8379382112090608,2.3377452045679092,1.8178936839103699,36.81
9,0.7,9.09376835823059,0.0005786390152875953,resnet18,0.003178771585226059,94.72,93.65300358952705,99.60179627858471,44.22909110221019,37.68939393939394,5.2317268121386915,3.81260488032797,2.3585090413689613,1.8108044564723969,37.88
10,0.7,9.226383209228516,0.0005005,resnet18,0.003989482298493385,94.75,93.70624450307828,99.60921410094146,44.523436897949054,35.42857142857142,5.14586201061087,3.7429660798248303,2.2833310067653656,1.8009759485721588,35.62
11,0.7,8.924219369888306,0.0004223609847124046,resnet18,0.0465947724878788,94.77,93.66344522140854,99.60845228476252,43.103473318978224,36.32887189292543,5.142885303293874,3.750753934218578,2.4270039051771164,1.8067601323127747,36.9
12,0.7,8.809099912643433,0.0003461460113097138,resnet18,0.08867310732603073,94.78,93.57552355565903,99.60333468626253,41.63909440446614,36.206896551724135,5.187285789080814,3.800520872510482,2.522001974284649,1.8215331435203552,36.59
13,0.7,8.802722692489624,0.00027373174538009644,resnet18,0.010690529830753803,94.78,93.56784293370653,99.60129750380715,43.687548012218606,36.7816091954023,5.205996154147315,3.819231237576983,2.3237690329551697,1.814264953136444,36.97
14,0.7,8.728399276733398,0.00020690126647990973,resnet18,0.01031162403523922,94.83,93.60177461000659,99.60494436460006,42.41088194907447,37.33075435203095,5.146124080236173,3.7860331872115176,2.324514463543892,1.8053007125854492,37.52
15,0.7,8.67103385925293,0.00014730016279731955,resnet18,0.12138622254133224,94.77,93.62566632590001,99.60238549344797,44.24734053332838,35.37284894837477,5.200151297496879,3.808019928421583,2.4075888097286224,1.8105870485305786,36.71
16,0.7,8.671801090240479,9.63960113097138e-05,resnet18,0.010664540342986584,94.78,93.62193068198262,99.6053251225058,43.381027647906684,36.39846743295019,5.167699478969913,3.7809345623995814,2.373697981238365,1.81314617395401,36.78
17,0.7,8.679721117019653,5.54422411679103e-05,resnet18,0.0278712660074234,94.85,93.48836947454079,99.6007712367767,40.906975055060336,36.89320388349515,5.176664386065583,3.827169278369724,2.4000439792871475,1.8064029514789581,37.48
18,0.7,8.92590618133545,2.544727011057081e-05,resnet18,0.006442517042160034,94.84,93.67143029958248,99.61293560431919,41.69220335741822,35.65891472868217,5.065289428800315,3.710501700477181,2.3849211633205414,1.7973792552947998,35.85
19,0.7,9.060495138168335,7.14967387272874e-06,resnet18,0.039658769965171814,94.75,93.77333835909032,99.61471805026049,44.25009854632646,35.04761904761905,5.092908224157296,3.6900122933712565,2.383093908429146,1.811925321817398,35.43
20,0.7,9.071356058120728,1e-06,resnet18,0.029116176068782806,94.9,93.4866732783735,99.60657579627984,41.075340414323904,37.05882352941177,5.097040664654733,3.773850537881299,2.326776832342148,1.8097501993179321,37.65
1,0.9,7.502049684524536,0.0009938503261272714,resnet18,0.42743414640426636,93.36,92.43016410113462,99.36753156986333,46.36662216748965,39.1566265060241,8.234340249067785,5.979380311008515,2.825813367962837,2.2938689589500427,39.61
2,0.9,3.2039051055908203,0.0009755527298894293,resnet18,1.1852916479110718,93.62,92.5047497420038,99.41533607724364,44.704751215535396,40.909090909090914,7.625204717095595,5.545266455850976,2.581974118947983,2.2006332874298096,41.22
3,0.9,3.2063987255096436,0.0009455577588320897,resnet18,0.10046796500682831,93.94,92.21872714203505,99.42776386630479,39.31730190611412,44.224422442244226,7.320789321646712,5.446352044300941,2.5725509971380234,2.16253399848938,45.05
4,0.9,2.9125335216522217,0.0009046039886902862,resnet18,0.21741119027137756,93.9,92.45555962918347,99.4418463567679,41.768662545511965,42.459016393442624,7.208543159236642,5.309015146904413,2.5429723784327507,2.1285338699817657,43.28
5,0.9,2.9572558403015137,0.0008536998372026805,resnet18,0.28736186027526855,93.7,92.73130219715065,99.44314687856748,44.06237776064707,41.269841269841265,7.312807444899905,5.285268393760678,2.6856744661927223,2.1705731749534607,41.43
6,0.9,2.9431567192077637,0.0007940987335200903,resnet18,0.3934233486652374,93.93,92.9544697574397,99.48269549170773,44.51317318841283,40.691927512355846,6.801054222788881,4.920360232168994,2.5677068158984184,2.111143618822098,41.85
7,0.9,3.0023677349090576,0.0007272682546199036,resnet18,0.08291550725698471,93.75,92.79916373333333,99.46150703063554,43.34992166265656,40.160000000000004,7.110265308816046,5.115128875289025,2.6671404018998146,2.144520580768585,40.64
8,0.9,2.9368178844451904,0.0006548539886902863,resnet18,0.10506555438041687,93.98,92.64754853474868,99.46661359856196,41.70210387468043,41.36212624584717,6.925657704053323,5.076140840207077,2.570374123752117,2.1015124022960663,42.03
9,0.9,2.9664523601531982,0.0005786390152875953,resnet18,0.21378399431705475,93.74,92.83793253175973,99.45984281920444,45.01298477386024,39.29712460063898,7.129908523957005,5.128312904793234,2.7507442981004715,2.1302378177642822,39.46
10,0.9,2.9440183639526367,0.0005005,resnet18,0.11711128801107407,93.69,92.57098341142239,99.43748038622692,44.48536555372532,42.789223454833596,7.3735473364136075,5.339495749230963,2.7439208701252937,2.1783003211021423,42.95
11,0.9,2.9655375480651855,0.0004223609847124046,resnet18,0.6511757969856262,93.9,92.7782607936591,99.46718678462206,44.96716578986669,39.67213114754099,6.964401882777316,5.064873870445086,2.5682954117655754,2.116551548242569,40.0
12,0.9,2.945063352584839,0.0003461460113097138,resnet18,0.17168311774730682,93.88,92.54389033698979,99.44838559047524,43.610794935704874,41.993464052287585,7.156004371619363,5.24386709856556,2.651810459792614,2.1272946894168854,41.99
13,0.9,2.9876770973205566,0.00027373174538009644,resnet18,1.5144729614257812,93.64,92.78297017347315,99.45299560740972,45.12997641286985,40.723270440251575,7.25728317782389,5.190508785166969,2.805725112557411,2.1813368797302246,41.04
14,0.9,2.8920578956604004,0.00020690126647990973,resnet18,0.006840997841209173,93.96,92.64031791744551,99.46398169072572,42.75483903046355,40.397350993377486,6.961771365815488,5.099815580873107,2.4922341108322144,2.0860259234905243,40.89
15,0.9,2.9505460262298584,0.00014730016279731955,resnet18,0.44479432702064514,93.86,92.96470208939644,99.48065484228515,44.530810444907644,40.06514657980456,6.8606106703748235,4.935821529014862,2.735130488872528,2.092246115207672,40.23
16,0.9,2.948244094848633,9.63960113097138e-05,resnet18,0.13164657354354858,94.0,92.77152482269504,99.47365825708901,44.33507863215201,40.5,6.844741044754733,5.007620539757012,2.470175176858902,2.072625756263733,40.67
17,0.9,2.897479295730591,5.54422411679103e-05,resnet18,0.022313108667731285,93.99,92.85074579569923,99.48024844598908,44.30322394226333,41.098169717138106,6.7890975777671105,4.94578421306,2.5258904322981834,2.071782201528549,41.43
18,0.9,3.0499532222747803,2.544727011057081e-05,resnet18,0.01723412051796913,93.9,92.67643464445958,99.46421067565346,43.012948833760966,41.47540983606557,6.994543353446144,5.095015341113914,2.6607034727931023,2.114831805229187,41.64
19,0.9,2.935267448425293,7.14967387272874e-06,resnet18,0.029639635235071182,93.85,92.81291283877144,99.46900398923268,44.49188129486376,40.65040650406504,6.9784717102138165,5.047340654019584,2.6323871687054634,2.107851505279541,41.14
20,0.9,2.9608731269836426,1e-06,resnet18,0.031020281836390495,93.82,92.9672963928034,99.4759388569353,45.785068390565634,39.64401294498382,6.9289976981742,4.9787769611288075,2.693926729261875,2.1080124378204346,39.81
